"diff_eyes", "eyes_cosine", "mean_left_vel_x", ""mean_left_vel_y", ""mean_right_vel_x", ""mean_right_vel_y", "button1", "button2", "button3", "button4"
0.0611781311035, 0.975104808807, -0.721062541008, 0.278862863779, -3.90401816368, 0.203716233373, 0, 0, 0, 0
0.293231658936, 0.997082352638, -1.27879822254, 0.285476982594, -5.38861560822, 0.603626906872, 0, 0, 0, 0
0.719800891876, 0.982843011618, 0.407383918762, 0.586972534657, 0.490988135338, 1.3705753088, 0, 0, 0, 0
0.629151229858, 0.90858772397, 0.472941368818, -0.558012783527, 2.4201271534, -0.626799345016, 0, 0, 0, 0
0.184953308105, 0.999761104584, -1.12918174267, 0.159259751439, -5.32075166702, 0.919004023075, 0, 0, 0, 0
0.676918945312, 0.886424481869, 2.10096812248, 0.791465461254, 4.56667375565, -1.54995036125, 0, 0, 0, 0
0.0482239532471, 0.995947569609, -2.09610652924, -0.585259795189, -3.79486846924, -1.60302579403, 0, 0, 0, 0
0.699570980072, 0.827766597271, -0.560285508633, 0.60077559948, -2.32071018219, -0.0827695801854, 0, 0, 0, 0
0.309847412109, 0.992509275675, 0.968577504158, 0.511813342571, 3.59026956558, 2.78318762779, 0, 0, 0, 0
0.687299022675, 0.866059303284, -0.424241244793, -0.278730452061, -2.45624566078, 0.416783809662, 0, 0, 0, 0
0.0834608459473, 0.994949668646, 0.167315006256, -1.45440113544, -0.207992881536, -7.50303649902, 0, 0, 0, 0
0.601339797974, 0.966766923666, -0.134515821934, -0.98408716917, 0.649361312389, -2.76338887215, 0, 0, 0, 0
1, 0.676581040025, 0.206663027406, 0.17545299232, 7.99389696121, -4.42899751663, 0, 0, 0, 0
0.127309036255, 0.974407881498, 0.411197155714, 0.620984494686, 2.53346395493, 1.98490190506, 0, 0, 0, 0
0.560036582947, 0.992960691452, 0.296241939068, -0.198271527886, 1.16502141953, -1.10246193409, 0, 0, 0, 0
0.474188575745, 0.999251872301, 0.993535339832, -0.172198534012, 2.72062826157, -0.319501847029, 0, 0, 0, 0
0.95967338562, 0.909370541573, 0.505025625229, 0.162942022085, 0.698894619942, -0.215798854828, 0, 0, 0, 0
0.63804058075, 0.981122404337, -0.0750311613083, -1.12593591213, 0.52605342865, -2.47874116898, 0, 0, 0, 0
0.833378486633, 0.849557757378, -0.750582098961, 1.38821136951, -2.35207915306, 0.672526776791, 0, 0, 0, 0
0.232130279541, 0.999936819077, -1.39871537685, 2.24123549461, -4.57115268707, 7.59065389633, 0, 0, 0, 0
0.404190063477, 0.998461842537, -0.492106437683, 0.620403528214, -3.52097606659, 5.23457050323, 0, 0, 0, 0
0.23146484375, 0.998247414827, 0.107966855168, 0.571647882462, 0.88070744276, 3.17700505257, 0, 0, 0, 0
0.161977844238, 0.999971300364, -0.912758886814, 0.34693351388, -4.43672943115, 1.74099206924, 0, 0, 0, 0
0.00492515563965, 0.999150544405, -1.18336308002, -0.106620386243, -6.29217433929, -0.198632493615, 0, 0, 0, 0
0.223562698364, 0.916211038828, 0.706631422043, 0.418140560389, 2.40609741211, 4.99193048477, 0, 0, 0, 0
0.640580673218, 0.981532275677, 0.0649574324489, 0.894515395164, 0.867286026478, 2.41238093376, 0, 0, 0, 0
0.512174606323, 0.952430397272, 0.170318767428, -0.675577878952, -0.514926552773, -2.63786101341, 0, 0, 0, 0
0.261393585205, 0.848389297724, -0.750553309917, -0.173211142421, -1.92181098461, -3.17653608322, 0, 0, 0, 0
0.570177078247, 0.998948842287, 0.100811883807, -1.01645803452, 0.08982886374, -2.64093232155, 0, 0, 0, 0
0.891572990417, 0.831656962633, -0.223668605089, -0.164134413004, -0.523602724075, 0.112964108586, 0, 0, 0, 0
0.420200119019, 0.999748200178, -0.36382073164, 1.07933747768, -1.10724759102, 2.96996593475, 0, 0, 0, 0
0.650432891846, 0.961626321077, -0.345670431852, 0.690501093864, -0.155507028103, 2.2242732048, 0, 0, 0, 0
0.054938659668, 0.884407758713, 1.02733635902, 0.150496095419, 3.25829863548, 3.62970209122, 0, 0, 0, 0
0.436887969971, 0.692965626717, -0.280019253492, -0.183463290334, 0.672797381878, -3.61933946609, 0, 0, 0, 0
0.803652191162, 0.890377134085, -0.566541671753, 0.837006509304, 0.162650361657, 2.03150820732, 0, 0, 0, 0
0.48119392395, 0.924501657486, 0.214152365923, 1.21780991554, -1.8152987957, 4.51045322418, 0, 0, 0, 0
1, 0.872847169638, 1.69249761105, 0.916078567505, 0.668060481548, 1.85622596741, 0, 0, 0, 0
0.809577941895, 0.978907436132, -0.225339561701, 1.47461259365, -0.978579103947, 2.06182551384, 0, 0, 0, 0
0.51911239624, 0.997580975294, -0.12007343024, 1.45380949974, -0.650883376598, 3.56048035622, 0, 0, 0, 0
0.506488761902, 0.820732474327, 0.811516940594, 0.393120765686, 0.586613297462, 2.34330701828, 0, 0, 0, 0
0.561354789734, 0.996192872524, 0.0668756887317, 0.835947573185, 0.566014051437, 2.74549841881, 0, 0, 0, 0
0.775513000488, 0.956294447184, -0.0349273569882, 0.727261722088, 0.681324958801, 1.73989224434, 0, 0, 0, 0
0.557956695557, 0.983005613089, 1.79505550861, 0.89239782095, 4.90743589401, 4.32876682281, 0, 0, 0, 0
0.351777801514, 0.672382235527, 0.614903509617, -0.504144489765, 2.61874699593, 1.5416418314, 0, 0, 0, 0
0.412705078125, 0.415871426463, -0.224681690335, -0.482325851917, 1.2385956049, -0.338632285595, 0, 0, 0, 0
0.095305480957, 0.812134981155, -0.460306972265, -0.515444040298, -3.52164769173, 0.193018004298, 0, 0, 0, 0
0.754016418457, 0.820969521999, 1.21140122414, -0.445833712816, 0.540931999683, -1.5081628561, 0, 0, 0, 0
0.741762084961, 0.988134264946, 1.67509436607, 0.206816405058, 2.88279867172, -0.275999933481, 0, 0, 0, 0
1, 0.996405541897, -0.604221880436, 1.37899339199, -0.458559632301, 1.52008283138, 0, 0, 0, 0
0.816781139374, 0.714308828115, 0.443633556366, -0.364866167307, -0.320239216089, -1.27911019325, 0, 0, 0, 0
1, 0.0108155310154, 0.336356043816, -0.305736899376, -0.368149578571, 0.510615289211, 0, 0, 0, 0
0.164152755737, 0.999562203884, 1.87009429932, -0.445271939039, 6.32720804214, -1.22930788994, 0, 0, 0, 0
0.339833221436, 0.993998974562, 1.0653437376, 0.205618724227, 3.57483792305, 0.127226799726, 0, 0, 0, 0
0.700906829834, 0.997713595629, 0.215518668294, -1.12668824196, 0.274833500385, -2.93608093262, 0, 0, 0, 0
0.250683288574, 0.966866195202, -0.841197788715, -2.07448077202, -0.136169686913, -7.1127448082, 0, 0, 0, 0
0.508178100586, 0.972295939922, -0.839766561985, -2.3877286911, -2.33830547333, -2.93552470207, 0, 0, 0, 0
0.904556732178, 0.991607248783, 1.07065188885, 1.14816904068, 1.2084094286, 1.89781582355, 0, 0, 0, 0
0.405279006958, 0.992378085852, 0.516896784306, 2.44574260712, 0.20937807858, 6.25693464279, 0, 0, 0, 0
0.0470043182373, 0.976432740688, -0.33435946703, 1.67884004116, -2.74103331566, 4.96021366119, 0, 0, 0, 0
0.0670222473145, 0.116726160049, 0.26690942049, 1.36234247684, -1.51069521904, -1.22158837318, 0, 0, 0, 0
0.884165563583, 0.977596700191, 0.293429017067, 0.166946217418, 0.870810449123, 0.191798374057, 0, 0, 0, 0
0.883720235825, 0.993079304695, 0.581372618675, 0.0272706449032, 1.15453469753, 0.250243991613, 0, 0, 0, 0
0.169135131836, 0.781642258167, -0.376971304417, -1.07125341892, -1.04493641853, -0.277966022491, 0, 0, 0, 0
0.560652694702, 0.985761284828, 2.96088719368, 0.293903499842, 4.636531353, 1.63052022457, 0, 0, 0, 0
0.752917022705, 0.98965638876, -4.63952541351, 0.219693496823, -3.52866053581, -0.556578993797, 0, 0, 0, 0
0.795559959412, 0.990729242563, -1.24452912807, -0.190551221371, -2.64326882362, 0.108267992735, 0, 0, 0, 0
0.899478607178, 0.931925982237, -1.07044434547, -1.20299100876, -2.20571374893, -0.720451772213, 0, 0, 0, 0
0.520729064941, 0.268292859197, 1.05798089504, -0.175767704844, -0.527248501778, -0.698658645153, 0, 0, 0, 0
0.820980834961, 0.953648477793, -1.69427239895, 0.911309182644, -3.36769342422, 0.200621321797, 0, 0, 0, 0
1, 0.984900891781, -3.12133669853, 1.19280207157, -3.85214066505, 0.459174335003, 0, 0, 0, 0
0.781520233154, 0.998559981585, -0.131783023477, 0.809515893459, -0.46847769618, 1.93708586693, 0, 0, 0, 0
0.734940185547, 0.723893865943, -1.93467628956, 1.04475212097, -2.74155139923, -1.92168807983, 0, 0, 0, 0
0.211015319824, 0.95777797699, -1.35929381847, 3.07953190804, -4.89725017548, 4.48252439499, 0, 0, 0, 0
0.501619796753, 0.992791503668, -0.203253552318, -1.99077856541, 0.329493910074, -4.81919908524, 0, 0, 0, 0
0.127332458496, 0.23561412096, 0.0262423381209, 0.640220701694, 2.06349873543, -1.40602600574, 0, 0, 0, 0
0.175893859863, 0.986192673445, 0.36732801795, -0.118591196835, 3.17196202278, -0.243866443634, 0, 0, 0, 0
0.802438964844, 0.924583405256, 0.144697278738, -0.357894867659, 0.920940577984, -0.671749472618, 0, 0, 0, 0
0.886266260147, 0.964186310768, -0.246521502733, -0.0535927377641, -0.612321913242, 0.103043675423, 0, 0, 0, 0
0.707624130249, 0.517295002937, 0.0149215636775, 0.804851651192, -1.55733561516, 0.0828258991241, 0, 0, 0, 0
1, 0.827230215073, -0.59812861681, -0.44064438343, -0.0630076080561, -0.800679802895, 0, 0, 0, 0
0.699148368835, 0.942599803209, -0.349798560143, 0.269342243671, -0.356421768665, 0.775626420975, 0, 0, 0, 0
1, 0.986435562372, -0.698864996433, 1.26622951031, -0.320801287889, 1.15528333187, 0, 0, 0, 0
0.3142162323, 0.503990952857, 0.68010789156, -0.119470030069, 0.263087034225, 1.43057215214, 0, 0, 0, 0
0.87786857605, 0.936856418848, 0.693377077579, 1.23075151443, 0.0106627950445, 2.11455774307, 0, 0, 0, 0
1, 0.969148308039, 0.98320120573, -0.057491030544, 0.79216593504, 0.240468561649, 0, 0, 0, 0
0.767413406372, 0.379132367671, -0.0967061296105, -1.07637178898, 2.34860372543, 0.365894049406, 0, 0, 0, 0
0.733179244995, 0.315157517791, 0.870156526566, 0.83557254076, 0.905479371548, -2.2252137661, 0, 0, 0, 0
1, 0.99875420332, 1.92279171944, 0.891131281853, 1.18793559074, 0.656078517437, 0, 0, 0, 0
1, 0.885022759438, -0.488989502192, 2.80787324905, -2.44509887695, 2.08676433563, 0, 0, 0, 0
1, 0.887465804815, -0.137315511703, -2.07295513153, 1.2335755825, -1.73508191109, 0, 0, 0, 0
0.563828048706, 0.884458035231, -0.540283501148, 2.23727822304, -3.36432290077, 2.50587630272, 0, 0, 0, 0
1, 0.0619431138039, -0.824737012386, -1.58771300316, -0.0365050286055, 1.52270686626, 0, 0, 0, 0
0.746854820251, 0.999769091606, -0.952443659306, 1.17453980446, -1.62475788593, 1.88361084461, 0, 0, 0, 0
0.751894931793, 0.768048286438, 0.67014247179, -0.282674789429, 1.15074467659, 0.797141492367, 0, 0, 0, 0
0.857330627441, 0.116667240858, 0.272339254618, -0.342605113983, -1.31919646263, 0.270167022943, 0, 0, 0, 0
0.952455482483, 0.997469395399, 0.185139939189, 0.96263384819, 0.434545695782, 1.45269620419, 0, 0, 0, 0
0.76554227829, 0.99962413311, -0.361856341362, 0.7550162673, -0.815022587776, 1.88472878933, 0, 0, 0, 0
0.767215118408, 0.788766235113, 0.899570524693, -2.36071252823, 6.97792387009, -1.79388344288, 0, 0, 0, 0
0.93752374649, 0.996920764446, 0.317828327417, 0.688693463802, 0.445177674294, 1.33739387989, 0, 0, 0, 0
0.965631637573, 0.99987873435, -2.4334654808, -0.792193174362, -2.63573145866, -0.922707974911, 0, 0, 0, 0
0.14987739563, 0.762767314911, -0.119452528656, 0.844454884529, 2.40044140816, 1.99682354927, 0, 0, 0, 0
0.493783302307, 0.997725099325, 0.672019302845, 0.181244507432, 3.73525619507, 0.633515417576, 0, 0, 0, 0
0.53728263855, 0.99865758419, 0.730240464211, 0.0809189155698, 3.87693095207, 0.143773183227, 0, 0, 0, 0
1, 0.960264146328, 0.0170642137527, -1.3254109621, 4.72957277298, -10.7568321228, 0, 0, 0, 0
1, 0.845163196325, -0.359588772058, -0.918459892273, 2.64949393272, -5.69143104553, 0, 0, 0, 0
0.672516098022, 0.992893517017, -0.121735922992, 0.802060186863, -0.901457726955, 2.72543978691, 0, 0, 0, 0
0.620075836182, 0.175523877144, 0.612527728081, -0.0654028728604, -3.02775073051, 4.42722606659, 0, 0, 0, 0
0.55096862793, 0.999385625124, -0.0554395541549, 1.05119156837, -0.433354049921, 4.22261285782, 0, 0, 0, 0
0.748026351929, 0.951918900013, -0.0149302976206, -0.465768426657, 0.701687633991, -1.61401736736, 0, 0, 0, 0
0.356087341309, 0.980030685663, 0.164713591337, -2.12536096573, 3.01844024658, -7.99687194824, 0, 0, 0, 0
0.208952178955, 0.891944885254, -0.897612810135, 0.292812526226, -5.27080202103, -1.95128810406, 0, 0, 0, 0
0.559613037109, 0.999664932489, -1.28316259384, 1.50014710426, -5.32752275467, 6.71091938019, 0, 0, 0, 0
0.665854072571, 0.980131059885, 0.984798789024, 0.728229939938, 1.64980781078, 2.16476559639, 0, 0, 0, 0
0.690173187256, 0.195377618074, -0.226053699851, -0.323870003223, -0.594392120838, 1.87934350967, 0, 0, 0, 0
0.547413825989, 0.825342774391, 1.35878181458, -0.0700627267361, 2.12540602684, -2.75575637817, 0, 0, 0, 0
0.997509307861, 0.866109013557, -1.35648262501, 2.15174055099, -3.02857542038, 0.802720725536, 0, 0, 0, 0
1, 0.998357415199, -0.332871228456, 1.3809248209, -0.0958016961813, 0.611283004284, 0, 0, 0, 0
0.965359592438, 0.504272894934, 0.137549161911, 0.902764081955, -0.32433372736, 0.052256770432, 0, 0, 0, 0
0.922763061523, 0.99896043539, -0.525696396828, 1.03276395798, -0.447684377432, 1.04043281078, 0, 0, 0, 0
0.952198486328, 0.928168475628, -0.467018663883, 1.37377548218, -0.855696976185, 0.721384882927, 0, 0, 0, 0
0.92287525177, 0.952025473118, -0.0870290845633, 0.817449390888, -0.817941963673, 1.34098851681, 0, 0, 0, 0
1, 0.0613402426243, 0.540834307671, -0.579161822796, -1.57241022587, 0.519436180592, 0, 0, 0, 0
0.98201546669, 0.986056447029, -0.0185890998691, 0.29702848196, -0.109286017716, 0.354270458221, 0, 0, 0, 0
0.999454250336, 0.928478121758, 0.108431532979, 0.474025338888, 0.44456461072, 0.461841911077, 0, 0, 0, 0
0.996839742661, 0.974272847176, -0.152111202478, 0.259618759155, -0.0789693519473, 0.374533325434, 0, 0, 0, 0
1, 0.673797428608, 0.0672357305884, 0.222342163324, -0.0744870379567, 0.0564680099487, 0, 0, 0, 0
1, 0.370252236724, -0.431247383356, -0.377241700888, -0.195803672075, 0.399009883404, 0, 0, 0, 0
0.107991790771, 0.490644807927, -2.50510311127, 1.02883577347, -0.958612382412, -2.46434569359, 0, 0, 0, 0
0.409428329468, 0.761385649443, -1.08529961109, 0.506118714809, -2.67144918442, -1.76686286926, 0, 0, 0, 0
0.799221496582, 0.877297788858, 1.24422240257, -0.0109773399308, 1.27573943138, 1.08975660801, 0, 0, 0, 0
0.938205213547, 0.0266149640083, -0.0748265460134, 0.128613874316, 0.0392846316099, -0.194619759917, 0, 0, 0, 0
1, 0.876993566751, 0.459882676601, 0.625965237617, -0.030921055004, 0.371403545141, 0, 0, 0, 0
0.375079650879, 0.40906535089, -0.619848430157, -0.786736249924, -2.68215537071, 3.05435419083, 0, 0, 0, 0
0.942355957031, 0.780376136303, -0.276466280222, -0.104927167296, -0.194133445621, -0.819670438766, 0, 0, 0, 0
0.987901763916, 0.749155700207, -0.242625549436, 0.41588935256, -0.437066912651, -0.00282629975118, 0, 0, 0, 0
0.107403488159, 0.792899310589, 2.16436553001, -0.500750005245, 4.39432811737, 3.83527517319, 0, 0, 0, 0
0.645134010315, 0.804923415184, -1.18950843811, 0.412109345198, -2.34120440483, -1.53862953186, 0, 0, 0, 0
0.42633354187, 0.860015660524, -1.59432423115, 0.254593640566, -3.28406739235, -2.28845191002, 0, 0, 0, 0
0.442568969727, 0.836903005838, -1.62420666218, 0.454947859049, -3.63419866562, -2.27007818222, 0, 0, 0, 0
0.0403073883057, 0.496747124474, -0.178955480456, -0.0249157194048, 0.481504350901, -3.30099105835, 0, 0, 0, 0
0.303314056396, 0.935958743095, -0.810367405415, 1.12680268288, -2.70233869553, 1.25779640675, 0, 0, 0, 0
0.492703399658, 0.867140412331, -0.0217218957841, -0.125803753734, 3.17322444916, -4.89434957504, 0, 0, 0, 0
0.500730438232, 0.846672475338, -1.51779282093, 1.87387800217, -5.78498697281, 0.494818985462, 0, 0, 0, 0
0.868019104004, 0.813028693199, 0.116076253355, 0.369458198547, -0.497791439295, 0.743633985519, 0, 0, 0, 0
0.332135467529, 0.75282433629, -1.0878226757, -0.0775882229209, -1.64912056923, -3.3375120163, 0, 0, 0, 0
0.0533750152588, 0.68741504848, 1.41139554977, -0.315818846226, 2.93052339554, 4.2437953949, 0, 0, 0, 0
0.723243999481, 0.992548048496, -0.117286361754, -0.253558963537, -0.756075263023, -1.09078013897, 0, 0, 0, 0
0.892736654282, 0.603679463267, 0.122972391546, -0.260401576757, -0.27365642786, -0.208064854145, 0, 0, 0, 0
0.899507493973, 0.99956870079, -0.0549286268651, -0.313994824886, -0.155655756593, -0.713743150234, 0, 0, 0, 0
0.903144931793, 0.895516037941, 0.192663326859, -0.382986962795, -0.0445880256593, -0.229106843472, 0, 0, 0, 0
0.773813056946, 0.00581479072571, 0.0396114140749, 0.0549589581788, -0.779137849808, -0.792064249516, 0, 0, 0, 0
0.486830101013, 0.958915859461, -0.171814098954, -0.374475926161, -0.0673180669546, -3.06708049774, 0, 0, 0, 0
0.812235736847, 0.184735268354, -0.340164095163, -0.227164641023, 0.0811228603125, 0.86563295126, 0, 0, 0, 0
0.851011123657, 0.881823092699, 1.37085855007, 1.18756473064, 0.573003172874, 3.66558408737, 0, 0, 0, 0
0.251119232178, 0.988923788071, 0.2301171422, 0.999028801918, 0.0736380591989, 4.74594211578, 0, 0, 0, 0
0.81110956192, 0.979765444994, 0.0409877113998, 0.138269603252, 0.00342165143229, 1.25936532021, 0, 0, 0, 0
0.876073989868, 0.963889271021, -0.154231458902, -0.727818250656, 0.194925650954, -1.11179208755, 0, 0, 0, 0
0.937407426834, 0.770699799061, 0.024238537997, -0.112057961524, 0.221659481525, -0.0832002907991, 0, 0, 0, 0
0.952611994743, 0.999354869127, 0.0165359340608, -0.124227307737, 0.0170860588551, -0.209106445312, 0, 0, 0, 0
